48,4,12,ACTIVA,1,LOTE 1B,0,4.56142819,-72.77649816,2062037.1719,5024782.05234,
49,4,13,ERRADICADA,0,LOTE 1B,0,4.56149077,-72.77657768,2062044.0831,5024773.23339,
50,4,14,ACTIVA,1,LOTE 1B,0,4.56154741,-72.77665771,2062050.3385,5024764.35731,
51,4,15,ACTIVA,1,LOTE 1B,0,4.56159912,-72.77670881,2062056.0508,5024758.68974,
52,4,16,ACTIVA,1,LOTE 1B,0,4.56165699,-72.77678823,2062062.4423,5024749.88187,
53,4,17,ACTIVA,1,LOTE 1B,0,4.56171178,-72.77685780,2062068.4941,5024742.16632,
54,4,18,ACTIVA,1,LOTE 1B,0,4.56176780,-72.77692552,2062074.6819,5024734.65551,
55,4,19,ERRADICADA,0,LOTE 1B,0,4.56182752,-72.77700678,2062081.2775,5024725.64280,
56,4,20,ACTIVA,1,LOTE 1B,0,4.56187923,-72.77706650,2062086.9894,5024719.01956,
57,4,21,ACTIVA,1,LOTE 1B,0,4.56193489,-72.77713212,2062093.1366,5024711.74086,
58,4,22,ACTIVA,1,LOTE 1B,1,4.56198965,-72.77720265,2062099.1856,5024703.91883,
59,4,23,ACTIVA,1,LOTE 1B,1,4.56204853,-72.77727704,2062105.6888,5024695.66796,
60,4,24,ACTIVA,1,LOTE 1B,0,4.56209779,-72.77734846,2062111.1283,5024687.74782,
61,4,25,ACTIVA,1,LOTE 1B,0,4.56215258,-72.77741864,2062117.1800,5024679.96401,
62,4,26,ACTIVA,1,LOTE 1B,0,4.56221599,-72.77749190,2062124.1840,5024671.83860,
63,4,27,ACTIVA,1,LOTE 1B,0,4.56227139,-72.77755901,2062130.3039,5024664.39609,
64,4,28,ACTIVA,1,LOTE 1B,0,4.56232496,-72.77762673,2062136.2196,5024656.88538,
65,4,29,ACTIVA,1,LOTE 1B,0,4.56238529,-72.77770737,2062142.8832,5024647.94092,
66,4,30,ACTIVA,1,LOTE 1B,0,4.56244070,-72.77777325,2062149.0031,5024640.63494,
67,4,31,ERRADICADA,0,LOTE 1B,0,4.56250164,-72.77785082,2062155.7349,5024632.03178,
68,4,32,ACTIVA,1,LOTE 1B,0,4.56256136,-72.77790992,2062162.3312,5024625.47654,
69,5,1,ACTIVA,1,LOTE 1B,0,4.56085412,-72.77563608,2061973.7705,5024877.66167,
70,5,2,ACTIVA,1,LOTE 1B,0,4.56090377,-72.77570936,2061979.2535,5024869.53397,
71,5,3,ACTIVA,1,LOTE 1B,0,4.56096523,-72.77578383,2061986.0424,5024861.27480,
72,5,4,ACTIVA,1,LOTE 1B,0,4.56101646,-72.77585396,2061991.6996,5024853.49655,
73,5,5,ACTIVA,1,LOTE 1B,0,4.56107753,-72.77592213,2061998.4452,5024845.93641,
74,5,6,ACTIVA,1,LOTE 1B,0,4.56112835,-72.77599226,2062004.0589,5024838.15817,
75,5,7,ACTIVA,1,LOTE 1B,0,4.56118548,-72.77607264,2062010.3687,5024829.24383,
76,5,8,ACTIVA,1,LOTE 1B,0,4.56123946,-72.77613528,2062016.3309,5024822.29557,
77,5,9,ACTIVA,1,LOTE 1B,0,4.56129384,-72.77620305,2062022.3365,5024814.77935,
78,5,10,ACTIVA,1,LOTE 1B,0,4.56135656,-72.77627725,2062029.2642,5024806.55018,
79,5,11,ACTIVA,1,LOTE 1B,0,4.56140519,-72.77635236,2062034.6355,5024798.22046,
80,5,12,ACTIVA,1,LOTE 1B,0,4.56146245,-72.77641761,2062040.9595,5024790.98266,
81,5,13,ACTIVA,1,LOTE 1B,0,4.56152463,-72.77648964,2062047.8274,5024782.99379,
82,5,14,ACTIVA,1,LOTE 1B,0,4.56157819,-72.77655736,2062053.7432,5024775.48307,
83,5,15,ACTIVA,1,LOTE 1B,0,4.56162744,-72.77662816,2062059.1827,5024767.63117,
84,5,16,ACTIVA,1,LOTE 1B,0,4.56169146,-72.77670573,2062066.2545,5024759.02789,
85,5,17,ACTIVA,1,LOTE 1B,0,4.56174626,-72.77677284,2062072.3063,5024751.58538,
86,5,18,ACTIVA,1,LOTE 1B,0,4.56179674,-72.77683871,2062077.8820,5024744.27955,
87,5,19,ACTIVA,1,LOTE 1B,1,4.56185215,-72.77691012,2062084.0018,5024736.35919,
88,5,20,ACTIVA,1,LOTE 1B,0,4.56191063,-72.77698339,2062090.4615,5024728.23394,
89,5,21,ACTIVA,1,LOTE 1B,0,4.56196542,-72.77705603,2062096.5132,5024720.17708,
90,5,22,ERRADICADA,0,LOTE 1B,0,4.56202391,-72.77713175,2062102.9729,5024711.77878,
91,5,23,ACTIVA,1,LOTE 1B,0,4.56208055,-72.77719763,2062109.2288,5024704.47274,
92,5,24,ACTIVA,1,LOTE 1B,0,4.56213472,-72.77726535,2062115.2126,5024696.96201,
93,5,25,ACTIVA,1,LOTE 1B,0,4.56219025,-72.77732864,2062121.3453,5024689.94186,
94,5,26,ACTIVA,1,LOTE 1B,0,4.56224970,-72.77740793,2062127.9119,5024681.14846,
95,5,27,ACTIVA,1,LOTE 1B,0,4.56230407,-72.77747806,2062133.9173,5024673.37013,
96,5,28,ACTIVA,1,LOTE 1B,0,4.56235697,-72.77754238,2062139.7598,5024666.23626,
97,5,29,ERRADICADA,0,LOTE 1B,0,4.56241730,-72.77761380,2062146.4237,5024658.31574,
